instance,setting,m,n,0.25s,0.5s,1.0s,2.0s,4.0s,8.0s,16.0s,32.0s,64.0s,128.0s,256.0s,512.0s,1024.0s,2048.0s
./instances/created-instances/mm-25-10-1767920.cdop,./settings/Memetic-LS_MMX_1881515.config,25,10,0.5433905146316852,0.5850151362260343,0.6094853683148335,0.6561553985872856,0.6876892028254289,0.7298183652875883,0.7790110998990918,0.8476286579212916,0.8970736629667003,0.8980827447023209,0.9354187689202825,0.9659434914228052,1.0,1.0
./instances/created-instances/mm-15-10-1762875.cdop,./settings/Memetic-LS_MMX_1881515.config,15,10,0.5795090715048026,0.5795090715048026,0.6800960512273212,0.7878868729989328,0.8172358591248666,0.8353788687299893,0.8601921024546425,0.8601921024546425,0.9554429028815368,0.9799893276414088,0.9997331910352187,1.0,1.0,1.0
./instances/created-instances/mm-20-10-1110588.cdop,./settings/Memetic-LS_MMX_1881515.config,20,10,0.7435105067985167,0.7991347342398022,0.8210754017305315,0.8368355995055624,0.8563040791100124,0.877008652657602,0.9134734239802225,0.9134734239802225,0.9134734239802225,0.9397404202719407,0.9610630407911002,1.0,1.0,1.0
./instances/created-instances/mm-10-10-1917698.cdop,./settings/Memetic_MPX_1287823.config,10,10,0.8856482818365579,0.8922899220329195,0.938492636442391,0.938492636442391,0.938492636442391,0.938492636442391,0.938492636442391,0.938492636442391,0.938492636442391,0.972278371354317,0.972278371354317,0.991336991048224,1.0,1.0
./instances/created-instances/mm-25-10-1762875.cdop,./settings/Memetic_MPX_1287823.config,25,10,0.726815782860015,0.8954511183714501,0.8954511183714501,0.8954511183714501,0.8954511183714501,0.8954511183714501,0.8954511183714501,0.8954511183714501,1.0070369439557678,1.0070369439557678,1.0070369439557678,1.0,1.0,1.0
./instances/created-instances/mm-5-40-1891798.cdop,./settings/Memetic-LS_MMX_1881515.config,5,40,0.5689825951606057,0.5917645394085185,0.5917645394085185,0.6312438092542805,0.6543087590208009,0.7186925145040328,0.7649639167963775,0.7934059714164426,0.7999150983444178,0.8730720249044857,0.8988255270977784,0.9480684873355031,1.0,1.0
./instances/created-instances/mm-25-10-1891798.cdop,./settings/Memetic_MMX_1881515.config,25,10,0.8859977536503182,0.9116435791838263,0.9305503556720329,0.9350430550355672,0.9470235866716585,0.9470235866716585,0.9513290902283789,0.9672407338075627,0.9760389367278173,0.9891426432047922,0.9926993635342568,0.9981280419318608,1.0,1.0
./instances/created-instances/mm-10-25-1767920.cdop,./settings/Memetic_MPX_1881515.config,10,25,0.8190275583640513,0.8241179568193786,0.9877128313147271,0.9877128313147271,0.9877128313147271,0.9877128313147271,0.9877128313147271,0.9877128313147271,0.9877128313147271,0.9877128313147271,0.9898192030893452,0.9898192030893452,1.0,1.0
./instances/created-instances/mm-15-25-1110588.cdop,./settings/Memetic-LS_MPX_1099666.config,15,25,0.5478336725792381,0.5478336725792381,0.5478336725792381,0.5478336725792381,0.6275079965106135,0.6702529805175923,0.7548706019191626,0.8412329165455075,0.8682756615295144,0.8906658912474557,0.9607444024425705,0.9683047397499273,1.0,1.0
./instances/created-instances/mm-15-10-1762875.cdop,./settings/Memetic-LS_MPX_1099666.config,15,10,0.5382331106161841,0.6299183370452858,0.6299183370452858,0.6948775055679287,0.7156644394951744,0.8337045285820341,0.9201930215293245,0.9383815887156645,0.9383815887156645,0.9480326651818857,0.9847809948032665,0.9847809948032665,1.0,1.0
./instances/created-instances/mm-15-25-1917698.cdop,./settings/Memetic-LS_MMX_1099666.config,15,25,0.5327453556014261,0.6083693000562957,0.6265715894164008,0.6838055920435354,0.6980671795834115,0.7307187089510228,0.774066428973541,0.8532557703133796,0.8819665978607618,0.9179958716457122,0.9285044098329893,0.9639707262150498,1.0,1.0
./instances/created-instances/mm-10-40-1891798.cdop,./settings/Memetic_MPX_1287823.config,10,40,0.886770484645612,0.8959394556833067,0.9366904380730607,0.9366904380730607,0.9561926939310144,0.9561926939310144,0.9561926939310144,0.9828263717071751,0.9828263717071751,0.9828263717071751,0.9828263717071751,0.994178431087178,1.0,1.0
./instances/created-instances/mm-10-10-1767920.cdop,./settings/Memetic-LS_MPX_1099666.config,10,10,0.6835130970724191,0.6896764252696456,0.7090909090909091,0.7090909090909091,0.7426810477657936,0.8077041602465331,0.810477657935285,0.8354391371340524,0.8964560862865948,0.9405238828967643,0.9756548536209553,1.0,1.0,1.0
./instances/created-instances/mm-25-25-1917698.cdop,./settings/Memetic_MPX_1099666.config,25,25,0.8553022794846382,0.8553022794846382,0.8553022794846382,0.8553022794846382,0.8553022794846382,0.9169474727452923,0.9571853320118929,0.9821605550049554,0.9821605550049554,0.9821605550049554,1.0,1.0,1.0,1.0
